valor,rsi,b7l,b7u,b21l,b21u,ema100,ema200
"[139.825855, 44.278126508928906, 139.6831763016731, 139.96597655546975, 139.5929905239382, 140.01719090463317, 139.844727, 139.948303, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[139.831585, 47.199853587111456, 139.68368033620098, 139.96710966379905, 139.59279157573, 140.01793556712707, 139.844727, 139.948303, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[139.833085, 47.91478606247196, 139.68380799231124, 139.9674105791173, 139.59273305989544, 140.01813694010454, 139.844727, 139.948303, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[139.829995, 46.42028043457999, 139.68354308036567, 139.96679263392002, 139.59285069197705, 140.01772502230858, 139.844727, 139.948303, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[139.835935, 49.221156384760654, 139.68404565458795, 139.9679872025549, 139.59261455331045, 140.01852687526093, 139.844727, 139.948303, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[139.835905, 49.2077464788721, 139.68404318615023, 139.96798109956404, 139.59261585065389, 140.01852272077463, 139.844727, 139.948303, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[139.831045, 46.93764943902425, 139.68363394512406, 139.96700176916167, 139.5928119891146, 140.01786372517105, 139.844727, 139.948303, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[139.829865, 46.355522499077324, 139.68353176976882, 139.9667668016598, 139.59285539274842, 140.01770794058487, 139.844727, 139.948303, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[139.825825, 44.26197836167544, 139.6831735941984, 139.96597069151588, 139.5929914627261, 140.0171871087024, 139.844727, 139.948303, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[139.827175, 44.979498426630485, 139.68329472244324, 139.9662352775568, 139.59294815509338, 140.0173589877637, 139.844727, 139.948303, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[139.830175, 46.50968758690956, 139.6835587191139, 139.96682842374324, 139.5928441500994, 140.0177487070434, 139.844727, 139.948303, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[139.825605, 44.14327202323252, 139.68315371751558, 139.96592771105585, 139.59299831436854, 140.01715930467898, 139.844727, 139.948303, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[139.828105, 45.46313799621712, 139.68337732447173, 139.96641838981395, 139.59291705813615, 140.01747865614948, 139.844727, 139.948303, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[139.831915, 47.35881762613415, 139.6837085729117, 139.9671757128026, 139.5927789307961, 140.0179796406324, 139.844727, 139.948303, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[139.831915, 47.35881762613415, 139.6837085729117, 139.9671757128026, 139.5927789307961, 140.0179796406324, 139.844727, 139.948303, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[139.829955, 46.40037157455423, 139.68353960160655, 139.96678468410775, 139.59285214050504, 140.0177197642568, 139.844727, 139.948303, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[139.841215, 51.47590614750855, 139.68446911211376, 139.96907231645767, 139.59236973959915, 140.01927454611504, 139.844727, 139.948303, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[139.847015, 53.732659770667, 139.68490921406467, 139.9702893573639, 139.59206322585888, 140.0201334408077, 139.844727, 139.948303, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[139.845425, 53.135152696557974, 139.6847911643067, 139.9699531214076, 139.5921511512219, 140.01989408687325, 139.844727, 139.948303, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[139.840055, 58.15768930522801, 139.68734088028842, 139.9732434054259, 139.59833191567066, 140.02718570337692, 139.843704, 139.946747, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[139.838505, 57.38616912015805, 139.687216644497, 139.97292478407448, 139.59840389531686, 140.0269661046831, 139.843704, 139.946747, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[139.821115, 49.951575653723914, 139.68569360056736, 139.9694792565755, 139.59901766275578, 140.024696146768, 139.843704, 139.946747, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[139.812105, 46.809550404915164, 139.6848101931725, 139.9677883782561, 139.59919421833013, 140.02366149595554, 139.843704, 139.946747, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[139.808865, 45.7741671217904, 139.68447662795262, 139.96719622919028, 139.5992338705003, 140.0233132723568, 139.843704, 139.946747, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[139.815365, 47.89969995714066, 139.68513731833139, 139.96839268166866, 139.5991415727351, 140.02402461774102, 139.843704, 139.946747, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[139.809555, 45.99080869743784, 139.68454837188895, 139.96732162811108, 139.5992264864048, 140.02338637073797, 139.843704, 139.946747, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[139.810555, 46.3084467159311, 139.68465166933626, 139.9675040449495, 139.59921476590912, 140.02349332932894, 139.843704, 139.946747, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[139.806375, 45.00906222729506, 139.68421453967767, 139.9667468888938, 139.59925573808786, 140.0230542619121, 139.843704, 139.946747, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[139.806375, 45.00906222729506, 139.68421453967767, 139.9667468888938, 139.59925573808786, 140.0230542619121, 139.843704, 139.946747, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[139.798375, 42.71516850353467, 139.6833386232683, 139.96533709101743, 139.59927519680716, 140.02227289843088, 139.843704, 139.946747, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[139.791955, 41.0367831568657, 139.68259819522004, 139.96424323335143, 139.59923455473478, 140.02170211193186, 139.843704, 139.946747, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[139.785605, 39.501590668083274, 139.68183285376443, 139.96319428909277, 139.5991448758847, 140.0211870288772, 139.843704, 139.946747, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[139.786105, 39.61829354762457, 139.68189430920296, 139.9632756907971, 139.59915372570916, 140.02122579810035, 139.843704, 139.946747, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[139.785165, 39.39945939593699, 139.68177860420946, 139.96312282436202, 139.59913683488557, 140.02115316511438, 139.843704, 139.946747, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[139.785215, 39.411038617528135, 139.68178477688954, 139.9631309373962, 139.59913776057235, 140.02115700133234, 139.843704, 139.946747, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[139.784995, 39.36014088641428, 139.68175760183289, 139.96309525531, 139.59913366465406, 140.02114014486972, 139.843704, 139.946747, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[139.780995, 38.457126469744615, 139.68125661680727, 139.96245338319272, 139.5990488537823, 140.0208440033605, 139.843704, 139.946747, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[139.781495, 38.567730802419376, 139.6813199548981, 139.96253290224482, 139.59906052758518, 140.02087994860526, 139.843704, 139.946747, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[139.780995, 38.457126469744615, 139.68125661680727, 139.96245338319272, 139.5990488537823, 140.0208440033605, 139.843704, 139.946747, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[139.778175, 37.84500761980333, 139.68089556193732, 139.96200872377702, 139.59897727147734, 140.02064701423689, 139.843704, 139.946747, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[139.778385, 37.88991862567727, 139.6809226731799, 139.9620416125344, 139.59898293834127, 140.02066134737296, 139.843704, 139.946747, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[139.773155, 36.802239420388275, 139.680236727823, 139.96123327217703, 139.59882568697253, 140.02032050350357, 139.843704, 139.946747, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[139.776155, 37.41838272225002, 139.68063293430123, 139.96169420855597, 139.5989199966899, 140.020511908072, 139.843704, 139.946747, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[139.777875, 37.78103341409919, 139.6808567689926, 139.961961802436, 139.59896908206025, 140.0206266322254, 139.843704, 139.946747, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[139.776875, 37.569339384770636, 139.68072692722072, 139.96180592992218, 139.59894098606912, 140.0205594901213, 139.843704, 139.946747, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[139.772365, 36.64334899989469, 139.68013116713195, 139.96111311858238, 139.59879901260263, 140.02027193977824, 139.843704, 139.946747, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
